Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.113-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.113	genemark	0.47	0.89	0.27	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.115-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.115	genemark	0.12	0.88	0.35	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.123-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.123	genemark	0.11	1	1	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.124-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.124	genemark	0.04	1	0.98	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.142-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.142	genemark	0.14	0.71	0.56	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.143-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.143	genemark	0.00	1	0.96	yes
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.154-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.154	genemark	0.22	0.99	0.98	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.155-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.155	genemark	0.06	1	1	no
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.81-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.81	genemark	0.20	1	0.32	yes
p12b	genemark-PdomSCFr1.1-0087-processed-gene-0.95-mRNA-1	genemark-PdomSCFr1.1-0087-processed-gene-0.95	genemark	0.05	1	0.8	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.124-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.124	genemark	0.08	1	0.92	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.127-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.127	genemark	0.13	0.99	0.93	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.142-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.142	genemark	0.02	0.01	0	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.143-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.143	genemark	0.20	0.99	0.91	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.144-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.144	genemark	0.40	0.97	0.92	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.145-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.145	genemark	0.34	1	0.95	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.148-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.148	genemark	0.76	0	0	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.149-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.149	genemark	0.22	0	0	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.164-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.164	genemark	0.03	1	0.99	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.165-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.165	genemark	0.04	1	1	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.169-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.169	genemark	0.18	1	0.9	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.170-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.170	genemark	0.07	0.96	0.29	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.177-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.177	genemark	0.29	1	0.96	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.178-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.178	genemark	0.48	0.43	0.73	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.180-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.180	genemark	0.33	0.07	0.02	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.181-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.181	genemark	0.19	1	0.3	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.182-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.182	genemark	0.00	1	1	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.187-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.187	genemark	0.07	1	0.99	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.195-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.195	genemark	0.26	0.72	0.22	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.196-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.196	genemark	0.57	0	0	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.209-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.209	genemark	0.05	1	0.9	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.210-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.210	genemark	0.20	1	0.95	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.212-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.212	genemark	0.15	0.95	0.97	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.214-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.214	genemark	0.16	1	0.97	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.216-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.216	genemark	0.01	1	0.95	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.217-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.217	genemark	0.23	0.02	0.01	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.223-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.223	genemark	0.22	1	0.78	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.224-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.224	genemark	0.03	1	1	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.228-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.228	genemark	0.15	1	0.88	no
p12b	genemark-PdomSCFr1.1-0088-processed-gene-0.229-mRNA-1	genemark-PdomSCFr1.1-0088-processed-gene-0.229	genemark	0.05	1	0.98	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.186-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.186	genemark	0.00	1	1	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.188-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.188	genemark	0.02	1	0.95	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.190-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.190	genemark	0.31	1	0.94	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.193-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.193	genemark	0.14	1	0.9	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.201-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.201	genemark	0.11	0.96	0.75	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.215-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.215	genemark	0.43	0.67	0.25	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.224-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.224	genemark	0.03	0.99	0.99	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.226-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.226	genemark	0.30	0.85	0.62	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.241-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.241	genemark	0.08	0.97	0.9	yes
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.244-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.244	genemark	0.13	1	0.97	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.245-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.245	genemark	0.09	0.98	0.98	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.251-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.251	genemark	0.15	1	1	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.256-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.256	genemark	0.15	1	0.93	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.259-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.259	genemark	0.18	1	0.95	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.267-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.267	genemark	0.02	1	1	no
p12b	genemark-PdomSCFr1.1-0089-processed-gene-0.269-mRNA-1	genemark-PdomSCFr1.1-0089-processed-gene-0.269	genemark	0.20	1	0.95	no
p12b	genemark-PdomSCFr1.1-0090-processed-gene-0.35-mRNA-1	genemark-PdomSCFr1.1-0090-processed-gene-0.35	genemark	0.18	0.85	0.7	no
p12b	genemark-PdomSCFr1.1-0090-processed-gene-0.36-mRNA-1	genemark-PdomSCFr1.1-0090-processed-gene-0.36	genemark	0.14	0.98	0.83	no
p12b	genemark-PdomSCFr1.1-0090-processed-gene-0.47-mRNA-1	genemark-PdomSCFr1.1-0090-processed-gene-0.47	genemark	0.93	0.16	0.05	yes
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.247-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.247	genemark	0.33	0.8	0.69	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.248-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.248	genemark	0.77	1	0.3	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.250-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.250	genemark	0.33	0.99	0.85	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.253-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.253	genemark	0.19	0.99	0.83	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.255-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.255	genemark	0.10	0.95	0.82	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.277-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.277	genemark	0.22	1	0.82	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.282-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.282	genemark	0.00	1	0.98	no
p12b	genemark-PdomSCFr1.1-0091-processed-gene-0.289-mRNA-1	genemark-PdomSCFr1.1-0091-processed-gene-0.289	genemark	0.05	1	0.97	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.363-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.363	genemark	0.33	0.13	0.04	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.368-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.368	genemark	0.15	0.31	0.09	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.369-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.369	genemark	0.05	1	0.95	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.375-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.375	genemark	0.40	1	0.89	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.386-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.386	genemark	0.04	1	0.95	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.387-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.387	genemark	0.21	0.31	0.09	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.390-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.390	genemark	0.01	1	0.9	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.395-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.395	genemark	0.08	1	0.95	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.424-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.424	genemark	0.21	0.74	0.84	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.425-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.425	genemark	0.22	0.86	0.86	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.433-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.433	genemark	0.00	1	1	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.434-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.434	genemark	0.05	1	1	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.439-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.439	genemark	0.06	1	0.97	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.440-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.440	genemark	0.05	1	0.96	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.441-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.441	genemark	0.13	1	0.97	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.443-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.443	genemark	0.00	1	0.9	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.446-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.446	genemark	0.08	1	0.95	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.447-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.447	genemark	0.18	1	0.85	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.448-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.448	genemark	0.09	0	0	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.450-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.450	genemark	0.00	1	0.3	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.451-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.451	genemark	0.30	1	0.54	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.454-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.454	genemark	0.31	1	0.9	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.456-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.456	genemark	0.08	1	0.95	no
p12b	genemark-PdomSCFr1.1-0092-processed-gene-0.464-mRNA-1	genemark-PdomSCFr1.1-0092-processed-gene-0.464	genemark	0.09	1	1	no
p12b	genemark-PdomSCFr1.1-0093-processed-gene-0.116-mRNA-1	genemark-PdomSCFr1.1-0093-processed-gene-0.116	genemark	0.15	1	0.75	no
p12b	genemark-PdomSCFr1.1-0093-processed-gene-0.155-mRNA-1	genemark-PdomSCFr1.1-0093-processed-gene-0.155	genemark	0.14	1	0.3	yes
p12b	genemark-PdomSCFr1.1-0093-processed-gene-0.156-mRNA-1	genemark-PdomSCFr1.1-0093-processed-gene-0.156	genemark	0.31	1	0.62	no
p12b	genemark-PdomSCFr1.1-0093-processed-gene-0.164-mRNA-1	genemark-PdomSCFr1.1-0093-processed-gene-0.164	genemark	0.11	1	0.79	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.247-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.247	genemark	0.06	0.89	0.93	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.257-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.257	genemark	0.13	1	0.89	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.277-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.277	genemark	0.11	0.87	0.73	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.287-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.287	genemark	0.03	0.99	0.95	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.291-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.291	genemark	0.34	1	0.9	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.295-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.295	genemark	0.30	1	0.8	no
p12b	genemark-PdomSCFr1.1-0094-processed-gene-0.298-mRNA-1	genemark-PdomSCFr1.1-0094-processed-gene-0.298	genemark	0.29	1	0.92	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.41-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.41	genemark	0.01	0.86	0.86	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.42-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.42	genemark	0.80	1	0.3	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.52-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.52	genemark	0.23	1	0.9	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.57-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.57	genemark	0.08	0.77	0.52	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.60-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.60	genemark	0.00	1	1	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.65-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.65	genemark	0.02	1	0.9	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.70-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.70	genemark	0.19	0.99	0.42	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.76-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.76	genemark	0.18	1	1	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.77-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.77	genemark	0.22	1	1	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.79-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.79	genemark	0.09	1	0.99	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.80-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.80	genemark	0.59	0.28	0.08	yes
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.82-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.82	genemark	0.00	1	1	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.83-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.83	genemark	0.02	0.99	0.95	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.85-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.85	genemark	0.12	0.98	0.7	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.88-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.88	genemark	0.13	0.96	0.88	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.89-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.89	genemark	0.02	1	0.98	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.91-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.91	genemark	0.00	1	0.99	no
p12b	genemark-PdomSCFr1.1-0095-processed-gene-0.97-mRNA-1	genemark-PdomSCFr1.1-0095-processed-gene-0.97	genemark	0.07	1	0.95	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.35-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.35	genemark	0.14	1	0.96	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.37-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.37	genemark	0.33	0.08	0.02	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.57-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.57	genemark	0.07	0.99	0.95	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.68-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.68	genemark	0.46	0.04	0.61	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.69-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.69	genemark	0.41	0.05	0.02	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.71-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.71	genemark	0.71	0.49	0.15	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.74-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.74	genemark	0.13	0.99	0.95	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.78-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.78	genemark	0.26	0.95	0.81	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.79-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.79	genemark	0.02	0.12	0.09	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.94-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.94	genemark	0.58	0.43	0.13	no
p12b	genemark-PdomSCFr1.1-0096-processed-gene-0.98-mRNA-1	genemark-PdomSCFr1.1-0096-processed-gene-0.98	genemark	0.03	1	0.98	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.102-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.102	genemark	0.12	1	0.94	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.103-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.103	genemark	0.16	1	0.7	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.140-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.140	genemark	0.07	1	0.79	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.141-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.141	genemark	0.05	1	0.95	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.157-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.157	genemark	0.60	0.46	0.36	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.161-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.161	genemark	0.28	0	0	yes
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.98-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.98	genemark	0.22	1	0.9	no
p12b	genemark-PdomSCFr1.1-0097-processed-gene-0.99-mRNA-1	genemark-PdomSCFr1.1-0097-processed-gene-0.99	genemark	0.66	1	0.3	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.343-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.343	genemark	0.00	0	0	yes
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.355-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.355	genemark	0.01	1	0.88	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.365-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.365	genemark	0.38	0.06	0.02	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.379-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.379	genemark	0.15	0	0	yes
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.380-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.380	genemark	0.07	1	0.83	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.381-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.381	genemark	0.34	1	0.88	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.390-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.390	genemark	0.41	1	1	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.398-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.398	genemark	0.21	1	1	no
p12b	genemark-PdomSCFr1.1-0098-processed-gene-0.417-mRNA-1	genemark-PdomSCFr1.1-0098-processed-gene-0.417	genemark	0.20	0.88	0.61	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.189-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.189	genemark	0.58	0.92	0.48	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.190-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.190	genemark	0.30	1	0.9	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.201-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.201	genemark	0.12	0.99	0.96	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.204-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.204	genemark	0.06	1	0.98	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.214-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.214	genemark	0.18	0.97	0.83	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.217-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.217	genemark	0.17	1	0.85	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.234-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.234	genemark	0.47	1	0.95	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.240-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.240	genemark	0.12	1	1	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.245-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.245	genemark	0.14	1	0.92	no
p12b	genemark-PdomSCFr1.1-0099-processed-gene-0.249-mRNA-1	genemark-PdomSCFr1.1-0099-processed-gene-0.249	genemark	0.16	0.98	0.94	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.248-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.248	genemark	0.50	1	0.9	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.249-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.249	genemark	0.17	1	0.95	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.251-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.251	genemark	0.06	1	1	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.255-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.255	genemark	0.03	0	0	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.261-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.261	genemark	0.19	0.98	0.89	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.262-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.262	genemark	0.18	0.18	0.05	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.267-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.267	genemark	0.05	1	0.6	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.272-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.272	genemark	0.59	0.76	0.24	no
p12b	genemark-PdomSCFr1.1-0100-processed-gene-0.275-mRNA-1	genemark-PdomSCFr1.1-0100-processed-gene-0.275	genemark	0.53	0	0	yes
